dias_descanso_eq1,dias_descanso_eq2,racha_eq1,racha_eq2,victorias_eq1_vs_eq2,victorias_eq2_vs_eq1,delta_rating_of,delta_rating_def,delta_margen_victoria,delta_simple_rating,delta_ws_total,delta_racha,puntos_eq1,puntos_eq2,asistencias_eq1,asistencias_eq2,minutos_eq1,minutos_eq2,pct_tiros_eq1,pct_tiros_eq2,pct_triples_eq1,pct_triples_eq2,pct_libres_eq1,pct_libres_eq2,equipo1_gana
2,2,0,-1,1,1,-0.8999999999999915,6.400000000000006,-7.27,-7.42,10.410000000000018,1,101,106,22,20,241,241,0.40700000000000003,0.399,0.255,0.3663,0.58,0.6333,0
4,0,0,-2,1,1,3.5999999999999943,-4.400000000000006,8.14,7.77,32.08,2,110,102,27,24,239,240,0.31142857142857144,0.25645454545454544,0.12321428571428572,0.1888181818181818,0.29764285714285715,0.5,1
2,0,1,3,1,1,0.29999999999999716,4.599999999999994,-4.22,-4.0,-25.48999999999998,-2,109,105,21,25,239,239,0.3543,0.3232222222222222,0.2434,0.4086666666666667,0.38570000000000004,0.4444444444444444,1
4,0,-2,-1,1,1,5.0,1.5,3.46,3.25,-13.469999999999999,-1,111,98,25,17,240,240,0.31769230769230766,0.4246666666666667,0.27899999999999997,0.10908333333333332,0.3640769230769231,0.45483333333333337,1
2,1,-1,-1,0,1,-11.400000000000006,-0.20000000000000284,-11.0,-10.92,15.41000000000001,0,139,144,37,31,266,266,0.43390000000000006,0.5224444444444445,0.2723,0.4099999999999999,0.3295,0.5292222222222223,0
3,3,1,1,1,1,1.7999999999999972,-4.5,6.2,5.890000000000001,-29.35000000000001,0,114,120,33,25,240,239,0.41988888888888887,0.5226,0.39677777777777773,0.24610000000000004,0.4277777777777778,0.485,0
4,3,-3,-1,0,1,-5.5,4.200000000000003,-9.82,-9.09,3.510000000000005,-2,96,113,24,26,240,240,0.32208333333333333,0.3981538461538462,0.21408333333333332,0.1489230769230769,0.3333333333333333,0.2949230769230769,0
2,2,1,1,1,0,4.599999999999994,-8.200000000000003,12.73,12.15,-16.830000000000005,0,124,106,34,23,242,239,0.4375384615384616,0.4990833333333333,0.2645384615384615,0.3958333333333333,0.3076923076923077,0.37083333333333335,1
4,4,-1,-2,1,1,-3.200000000000003,1.7999999999999972,-4.819999999999999,-4.699999999999999,25.78,1,138,133,31,37,239,240,0.4756,0.4519,0.36429999999999996,0.2083,0.6820999999999999,0.4,1
5,2,4,2,1,0,5.799999999999997,-2.5,8.319999999999999,7.36,-39.28,2,134,110,37,21,239,238,0.52775,0.4612727272727273,0.28633333333333333,0.12745454545454546,0.25,0.5681818181818182,1
3,4,-2,4,1,1,-4.099999999999994,3.200000000000003,-6.879999999999999,-6.6,16.049999999999997,-6,135,132,33,23,265,266,0.4958,0.35263636363636364,0.24690000000000004,0.256,0.4159,0.43636363636363634,1
7,2,-1,-4,1,1,-3.0999999999999943,5.1000000000000085,-8.13,-8.02,27.459999999999994,3,95,105,17,23,241,241,0.39872727272727276,0.3751111111111111,0.1848181818181818,0.2158888888888889,0.48700000000000004,0.6111111111111112,0
4,3,-1,0,1,1,-7.799999999999997,3.3999999999999915,-11.309999999999999,-10.73,35.7,-1,133,120,32,28,242,240,0.4823636363636364,0.5710000000000001,0.3189090909090909,0.2826666666666667,0.41663636363636364,0.48888888888888893,1
2,8,1,-1,0,1,-5.0,-1.3999999999999915,-3.5399999999999996,-3.48,25.009999999999977,2,107,116,27,30,239,240,0.44744444444444437,0.47925000000000006,0.2757777777777778,0.361625,0.45366666666666666,0.546875,0
4,4,0,2,1,1,4.699999999999989,6.0,-1.44,-1.1300000000000001,12.230000000000004,-2,102,99,23,25,239,239,0.3406363636363636,0.32910000000000006,0.22727272727272727,0.2091,0.35609090909090907,0.5714,1
2,5,0,-2,0,1,9.200000000000003,-2.799999999999997,11.96,11.74,5.339999999999989,2,106,119,27,27,239,240,0.41446153846153844,0.3608461538461538,0.19230769230769232,0.18207692307692308,0.45769230769230773,0.32376923076923075,0
3,6,3,-1,1,0,5.8999999999999915,-9.700000000000003,15.629999999999999,15.149999999999999,3.549999999999983,4,105,93,28,22,242,239,0.36976923076923074,0.3293333333333333,0.34869230769230775,0.27466666666666667,0.23076923076923078,0.3541666666666667,1
1,1,2,0,1,0,4.599999999999994,-8.200000000000003,12.73,12.15,-16.830000000000005,2,104,89,32,24,238,240,0.46307692307692305,0.3450909090909091,0.21169230769230768,0.12445454545454546,0.33076923076923076,0.43509090909090903,1
7,2,1,-2,1,1,3.3999999999999915,-4.400000000000006,7.640000000000001,7.51,-13.319999999999993,3,105,106,26,19,240,241,0.5408999999999999,0.44480000000000003,0.1954,0.4952,0.2433,0.2667,0
1,3,-1,-2,1,0,1.7999999999999972,-0.4000000000000057,2.3699999999999997,2.67,14.459999999999994,1,122,99,26,20,242,242,0.4515454545454545,0.39442857142857146,0.1650909090909091,0.18335714285714286,0.684,0.24107142857142858,1
3,3,2,0,1,1,-0.5,5.200000000000003,-5.71,-5.71,42.34000000000001,2,102,108,21,21,239,240,0.465,0.45289999999999997,0.1349090909090909,0.17970000000000003,0.4393636363636364,0.5112,0
2,1,-4,-2,1,1,-3.200000000000003,3.200000000000003,-6.58,-6.06,-0.15000000000000568,-2,88,106,19,24,240,239,0.37836363636363635,0.3533636363636364,0.14645454545454545,0.24127272727272728,0.4818181818181818,0.4642727272727273,0
1,6,0,2,0,1,-1.1000000000000085,-9.0,7.66,7.39,-12.990000000000009,-2,119,125,27,29,241,240,0.4467,0.49529999999999996,0.333,0.3083,0.4824,0.4034,0
2,2,0,3,0,1,-13.299999999999997,5.5,-18.22,-17.38,17.250000000000014,-3,109,124,20,21,241,241,0.4614999999999999,0.4716363636363637,0.37229999999999996,0.2242727272727273,0.2334,0.41627272727272724,0
2,2,5,1,1,1,12.299999999999997,2.6000000000000085,9.659999999999998,9.51,-15.52000000000001,4,120,109,25,26,239,240,0.5630833333333334,0.4400833333333334,0.321,0.3105,0.5555833333333333,0.2871666666666666,1
6,2,-3,0,1,1,-3.5,-1.2000000000000028,-2.1999999999999997,-1.8599999999999999,-0.6200000000000045,-3,98,128,23,31,240,239,0.5288461538461539,0.50625,0.20146153846153844,0.24441666666666664,0.2692307692307692,0.18058333333333332,0
