delta_ws_total,delta_ws_of,delta_ws_def,delta_per,delta_usg,delta_bpm,delta_rating_of_jug,delta_rating_def_jug,delta_efg,delta_faltas_cometidas,delta_perdidas_balon,delta_puntos,delta_asistencias,delta_rebotes_totales,delta_robos,delta_tapones,delta_tiros_libres,delta_real_puntos,delta_real_asistencias,delta_real_reb_def,delta_real_robos,delta_real_tapones,equipo1_gana
-1.2226470588235285,-0.5515441176470595,-0.6688823529411763,-3.328470588235291,-3.3405882352941205,-2.046244117647059,-8.152941176470591,0.43529411764706083,-0.02044891640866875,-0.07941176470588229,-0.15000000000000002,0.6647058823529424,0.26764705882352935,0.37941176470588234,0.1147058823529411,-0.047058823529411764,19.746378289473682,3.716666666666667,-0.28333333333333344,1.0666666666666664,-0.11666666666666664,-0.06666666666666671,1
-0.7501250000000002,-0.7208625000000002,-0.1623249999999996,-3.815999999999999,-5.0298750000000005,-2.3925499999999995,6.912499999999994,-3.762500000000003,0.028187500000000032,-0.07499999999999996,-0.1875,1.0875000000000004,0.08749999999999991,0.8624999999999998,0.1875,0.125,-52.606368421052636,0.8461538461538467,-0.46153846153846145,0.7371794871794872,0.10256410256410264,-0.3589743589743589,1
-0.4671111111111115,-0.24153333333333338,-0.14583333333333348,0.6215555555555543,0.290388888888895,-0.0790666666666664,-13.722222222222229,-3.5833333333333286,-0.04427222222222238,-0.14444444444444438,-0.3222222222222223,1.0777777777777784,-0.10000000000000009,0.31666666666666643,0.11666666666666659,-0.12777777777777777,-157.84133625730996,-2.7062937062937067,-0.8811188811188808,-0.36363636363636376,-0.5244755244755244,-0.13286713286713286,0
0.5108823529411772,0.3405032679738562,0.22383333333333288,0.9817320261437921,0.9336928104575151,0.507264705882353,-4.22875816993465,9.483660130718945,0.017568627450980367,-0.30065359477124187,-0.4411764705882353,1.6993464052287575,0.10457516339869288,0.9183006535947715,0.1797385620915033,0.10130718954248366,0.051451388888889116,-1.9047619047619042,-1.0,-0.3452380952380949,-0.40476190476190477,-0.011904761904761862,0
0.5680952380952373,0.2974523809523806,0.2856111111111115,-1.0119841269841316,-3.4469841269841233,-0.6146428571428568,-3.603174603174608,-3.8333333333333286,-0.02286507936507931,0.031746031746031855,0.12698412698412698,-1.341269841269841,-0.31746031746031766,-0.05555555555555536,-0.031746031746031744,-0.2619047619047619,-0.06580555555555556,2.0666666666666664,0.16666666666666652,0.5444444444444447,0.3111111111111111,0.15555555555555556,1
0.3052631578947369,0.5066842105263154,-0.1742631578947369,0.6926315789473687,0.6242105263157924,0.10799999999999976,-4.05263157894737,-5.421052631578945,-0.02178947368421058,0.3157894736842104,0.26315789473684204,-2.473684210526317,-0.6315789473684212,-0.26315789473684204,-0.21052631578947367,0.05263157894736842,-0.10089473684210537,0.9444444444444446,0.38888888888888884,0.9222222222222225,-0.42222222222222217,0.4222222222222223,0
0.7632647058823516,0.5107588235294114,0.5012117647058827,1.9062941176470591,0.7902941176470542,1.07125,0.1470588235294059,4.770588235294113,-0.009158823529411886,-0.020588235294117796,0.10000000000000009,0.75,0.23529411764705888,0.3058823529411767,-0.22058823529411764,0.07058823529411762,12.462487500000002,0.655555555555555,-0.7777777777777777,-0.2999999999999998,1.0444444444444443,-0.05555555555555558,0
-0.08995215311004667,0.3898899521531103,-0.6583086124401905,-0.4578947368420998,0.42880382775119585,0.06786602870813385,0.9545454545454533,5.576555023923447,-0.01724162679425839,-0.43540669856459346,-0.5765550239234449,0.777511961722487,0.3349282296650715,0.5191387559808618,-0.031100478468899517,0.2368421052631579,-55.476959595959606,-0.8000000000000007,-1.2999999999999998,0.10000000000000009,-0.20000000000000007,-0.09999999999999998,0
-1.5951111111111107,-1.1576277777777773,-0.24916666666666676,-5.384,-3.1499444444444364,-3.337816666666667,5.877777777777766,2.933333333333323,62.47498888888889,-0.31666666666666665,-0.3222222222222223,0.5777777777777793,0.04999999999999982,0.1333333333333333,0.03888888888888886,-0.14444444444444443,-6.27163777089784,-2.3888888888888893,0.625,0.8888888888888888,-0.8055555555555556,0.02777777777777779,0
0.5875163398692815,0.5924607843137257,-0.12883333333333336,0.9964052287581726,1.8557843137254864,1.3478431372549022,1.2156862745097925,4.911764705882348,-0.0013529411764704458,-0.07843137254901977,-0.3366013071895424,-0.6928104575163392,0.16993464052287588,-0.19934640522875835,0.022875816993464082,0.15359477124183007,-62.4204080882353,-0.717948717948719,0.0064102564102563875,-0.5128205128205128,-0.5,-0.019230769230769273,0
0.7960000000000003,0.11575263157894788,0.4992368421052631,-0.018368421052629813,1.9227105263157895,0.6170578947368418,6.15789473684211,8.276315789473685,0.04433947368421065,0.331578947368421,0.047368421052631504,-1.0894736842105255,0.15263157894736845,-0.3342105263157893,-0.3973684210526315,-0.22894736842105268,105.23063157894738,-1.9835164835164845,0.027472527472527375,0.10989010989010994,-0.7252747252747251,-0.2417582417582418,0
-0.2956470588235298,-0.00367058823529387,-0.09387352941176541,1.106735294117641,1.4327058823529413,0.007858823529411474,2.4588235294117737,4.273529411764713,0.026426470588235274,0.15588235294117636,0.23529411764705888,-0.7676470588235293,-0.32647058823529385,-0.07941176470588207,-0.32352941176470584,-0.16176470588235292,52.581118421052636,2.9333333333333336,1.7666666666666666,1.0666666666666667,0.16666666666666674,0.016666666666666663,1
-0.2770526315789472,-0.11828947368421083,-0.17517105263157906,-2.389578947368422,-1.809552631578942,-1.2106763157894738,7.431578947368422,-3.2473684210526272,55.50481666666666,0.3763157894736844,0.5052631578947367,-2.2868421052631582,-0.40526315789473677,-1.0,-0.27631578947368424,-0.1394736842105263,64.92013312693499,3.262626262626263,0.5858585858585861,0.46464646464646453,0.18181818181818177,0.5252525252525252,1
0.15145833333333458,0.1371736111111106,0.012375000000000025,2.1286111111111143,1.4902083333333316,1.8364166666666666,-10.3125,6.0347222222222285,-0.024381944444444525,0.3472222222222223,0.07638888888888884,-0.3263888888888893,0.2847222222222223,-0.4791666666666665,0.03472222222222221,0.06944444444444442,-0.01200000000000001,0.3000000000000007,0.19999999999999973,1.2999999999999998,-0.4,0.39999999999999997,1
